Title: *pmos off - w2
Date: Tue Feb 15 16:00:32  2022
Plotname: DC transfer characteristic
Flags: real
No. Variables: 10
No. Points: 2
Variables:
	0	temp-sweep	temp-sweep
	1	abs(v(alim))	voltage
	2	v(drain)	voltage
	3	v(gate)	voltage
	4	v(source)	voltage
	5	v(body)	voltage
	6	i(i(vd))	current
	7	i(i(vg))	current
	8	i(i(vs))	current
	9	i(i(vb))	current
Values:
 0	3.000000000000000e+01
	1.903910514061475e-12
	0.000000000000000e+00
	-1.903910514061475e-12
	0.000000000000000e+00
	0.000000000000000e+00
	1.059923013089300e-27
	0.000000000000000e+00
	1.059917891977631e-27
	-3.007889886639879e-27

 1	1.000000000000000e+02
	2.329476001065363e-23
	0.000000000000000e+00
	-2.329476001065363e-23
	0.000000000000000e+00
	0.000000000000000e+00
	2.462991796029708e-37
	0.000000000000000e+00
	2.066772584693382e-37
	-4.735183668499313e-37

